Time,time-sampled,subscriber-count,tft-filter-count,pdp-active,eps-active-bearer,pdp-active-ipv6,eps-active-ipv6-bearer,active-3gdt,ratio-3gdt,pdn-geran-connections,pdn-utran-connections,pdn-eutran-connections,pdn-pgw-connections,pdn-ggsn-connections,pdn-pisc-connections,pdn-online-charging-connections,pdn-dynamic-policy-control-connections,pdn-suspended-connections,pdp-create-attempted__delta,pdp-created__delta,pdp-create-failed__delta,pdp-created-ipv6__delta,pdp-create-failed-ipv6__delta,eps-bearer-creation-attempted__delta,eps-bearer-creation__delta,eps-bearer-creation-failed__delta,eps-bearer-creation-ipv6__delta,eps-bearer-creation-ipv6-failed__delta,eps-s2b-bearer-creation-failed-ipv6__delta,global-eps-completed-dedicated-bearer-activation__delta,global-eps-failed-dedicated-bearer-activation__delta,global-eps-completed-ipv6-dedicated-bearer-activation__delta,global-eps-failed-ipv6-dedicated-bearer-activation__delta,pdp-update-attempted__delta,pdp-updates__delta,pdp-update-failed__delta,eps-bearer-modification-attempted__delta,eps-bearer-modification__delta,eps-bearer-modification-failed__delta,eps-bearer-qos-update-attempted__delta,eps-bearer-qos-update-completed__delta,pdp-successful-deactivations__delta,pdp-failed-deactivations__delta,pdp-deleted-by-idle-supervision__delta,pdp-deleted-by-session-supervision__delta,pdp-deleted-by-command__delta,eps-bearer-deactivation__delta,eps-bearer-deactivation-failed__delta,uplink_packets__delta,uplink_bytes__delta,uplink_dropped-packets__delta,uplink_packets-ipv6__delta,uplink_bytes-ipv6__delta,uplink_dropped-packets-ipv6__delta,downlink_packets__delta,downlink_bytes__delta,downlink_dropped-packets__delta,downlink_packets-ipv6__delta,downlink_bytes-ipv6__delta,downlink_dropped-packets-ipv6__delta,downlink_dropped-packets-suspended__delta,downlink_dropped-bytes-suspended__delta,radius-accounting-failure__delta,successful-3gdt-activations__delta,total-3gdt-request__delta,errors-3gdt__delta
2026-06-30 16:48:02,2026-06-30 16:48:04,693183,10230,40301,656360,7809,166219,21142,52,10352,29953,655551,688701,7136,692536,355662,683339,94,31703.0,13423.0,18282.0,1388.0,14.0,213756.0,112782.0,100968.0,28476.0,0.0,28151.0,116.0,1.0,103.0,1.0,363993.0,363867.0,126.0,2634819.0,2631114.0,2.0,1407.0,1341.0,21113.0,746.0,3337.0,5.0,0.0,201926.0,158.0,2869437834.0,764453144447.0,94241266.0,316167624.0,116641827913.0,12471151.0,5827919646.0,6397651177619.0,903223317.0,857284480.0,943657771642.0,6162332.0,29495.0,7280024.0,8940.0,132721.0,132732.0,86.0
2026-06-30 17:03:01,2026-06-30 17:03:03,694425,10154,40557,657366,7877,166833,21108,52,10365,30194,656554,689916,7182,693803,357120,684595,93,32611.0,14609.0,17999.0,1394.0,12.0,214033.0,112811.0,101218.0,28476.0,1.0,28140.0,98.0,0.0,86.0,0.0,367468.0,367333.0,135.0,2681612.0,2677908.0,3.0,1380.0,1291.0,22494.0,790.0,3395.0,5.0,0.0,201674.0,153.0,2863025900.0,757918394280.0,81952528.0,315748393.0,115268504161.0,11760138.0,5832138379.0,6402785102442.0,898440980.0,856451113.0,943524685252.0,6213010.0,29010.0,7211193.0,8620.0,132919.0,132924.0,81.0
2026-06-30 17:18:01,2026-06-30 17:18:03,696098,10150,41078,658458,7997,167627,21412,52,10452,30617,657655,691515,7202,695413,358593,686189,115,32951.0,14784.0,18168.0,1378.0,16.0,215301.0,114511.0,100809.0,28847.0,0.0,28577.0,92.0,0.0,76.0,0.0,380863.0,380745.0,118.0,2756145.0,2752301.0,5.0,1382.0,1295.0,22964.0,800.0,3385.0,6.0,0.0,202285.0,176.0,2859013440.0,763489205582.0,92055844.0,320953823.0,114407975808.0,12984099.0,5778991128.0,6330781958640.0,880393905.0,859035982.0,943089889891.0,6407010.0,38400.0,9443839.0,8593.0,136740.0,136747.0,88.0
2026-06-30 17:33:01,2026-06-30 17:33:03,697904,10182,41984,659298,8269,167723,21640,52,10575,31425,658491,693206,7277,697191,360369,687873,119,32062.0,14192.0,17871.0,1407.0,26.0,213818.0,112855.0,100953.0,28109.0,0.0,27775.0,71.0,0.0,59.0,0.0,384472.0,384332.0,140.0,2765304.0,2761462.0,0.0,1497.0,1391.0,22449.0,829.0,3378.0,3.0,0.0,200574.0,159.0,2826845134.0,762317345733.0,86920747.0,317361487.0,113948615179.0,12741122.0,5704996239.0,6240464612984.0,861988191.0,855232012.0,937930032857.0,6731501.0,34530.0,7988984.0,9418.0,137692.0,137693.0,79.0
2026-06-30 17:48:01,2026-06-30 17:48:03,698651,10180,42200,659882,8374,167990,21701,51,10596,31600,659063,693997,7255,697974,362891,688673,125,30408.0,12626.0,17780.0,1439.0,15.0,212322.0,111819.0,100509.0,27932.0,1.0,27590.0,97.0,0.0,83.0,0.0,387267.0,387144.0,123.0,2788005.0,2784004.0,1.0,1586.0,1476.0,21602.0,836.0,3510.0,5.0,0.0,199234.0,192.0,2818144649.0,766161474551.0,105919239.0,322422063.0,117798447641.0,12827229.0,5650213308.0,6176429923360.0,840293751.0,853172783.0,932777034415.0,6420480.0,36514.0,7749669.0,9414.0,138328.0,138335.0,90.0
2026-06-30 18:03:01,2026-06-30 18:03:03,699370,10184,41859,660915,8115,168261,21803,52,10446,31423,660108,694769,7198,698719,364904,689476,120,30572.0,12967.0,17605.0,1414.0,11.0,212214.0,111869.0,100343.0,27988.0,1.0,27686.0,79.0,1.0,75.0,1.0,385919.0,385804.0,114.0,2801958.0,2797948.0,3.0,1661.0,1546.0,21582.0,797.0,3526.0,5.0,0.0,199505.0,176.0,2824590825.0,756465210143.0,125822477.0,331320692.0,120392848363.0,13735360.0,5670529072.0,6219051185644.0,819695794.0,874460151.0,959879331856.0,6580426.0,36530.0,14673589.0,9337.0,138053.0,138060.0,67.0
2026-06-30 18:18:01,2026-06-30 18:18:03,699703,10204,42369,660719,8271,168027,21850,52,10671,31711,659904,695022,7250,699027,367437,689729,113,30425.0,13065.0,17360.0,1410.0,32.0,214046.0,113138.0,100907.0,28090.0,0.0,27876.0,80.0,0.0,75.0,0.0,387517.0,387388.0,130.0,2820097.0,2816050.0,1.0,1695.0,1578.0,21819.0,854.0,3336.0,8.0,0.0,201802.0,176.0,2837378012.0,757688633730.0,154683106.0,350963504.0,127335527903.0,14076675.0,5698998503.0,6284764327047.0,787994811.0,909811246.0,1005687529661.0,6349892.0,38454.0,8778125.0,10165.0,138870.0,138877.0,87.0
2026-06-30 18:33:01,2026-06-30 18:33:03,701226,10212,42495,662161,8241,168429,21941,52,10668,31838,661345,696591,7253,700584,370988,691288,153,30696.0,12972.0,17724.0,1446.0,16.0,213221.0,112292.0,100941.0,27856.0,0.0,27527.0,67.0,0.0,65.0,0.0,386527.0,386391.0,136.0,2862987.0,2858931.0,4.0,1837.0,1699.0,21623.0,806.0,3508.0,8.0,0.0,199638.0,162.0,2871676784.0,757155035479.0,127482047.0,354825028.0,125675310530.0,13680544.0,5756521308.0,6365354232626.0,774072763.0,906471582.0,1001134894777.0,6253015.0,35236.0,7965343.0,11776.0,139080.0,139088.0,75.0
2026-06-30 18:48:01,2026-06-30 18:48:03,701810,10182,41620,663561,8090,168874,21498,52,10526,31094,662760,697132,7236,701127,371369,691842,126,31434.0,13845.0,17589.0,1456.0,16.0,211580.0,110871.0,100693.0,27947.0,1.0,27658.0,73.0,0.0,66.0,0.0,377773.0,377648.0,125.0,2866881.0,2863000.0,3.0,1703.0,1602.0,22307.0,773.0,3556.0,8.0,0.0,199220.0,159.0,2923220899.0,782054781516.0,115548326.0,356002393.0,126593410153.0,13307308.0,5862201448.0,6486717983384.0,772241818.0,918043905.0,1016574879127.0,6378992.0,32034.0,7833130.0,11965.0,136439.0,136447.0,87.0
2026-06-30 19:03:01,2026-06-30 19:03:03,703043,10178,41645,664792,8124,169468,21453,52,10457,31179,663984,698371,7241,702353,372785,693072,116,30543.0,12635.0,17910.0,1365.0,20.0,212423.0,111696.0,100740.0,28121.0,0.0,27783.0,80.0,0.0,75.0,0.0,377853.0,377738.0,115.0,2883346.0,2879432.0,5.0,1454.0,1365.0,20861.0,789.0,3529.0,3.0,0.0,199601.0,180.0,2918985599.0,798296578350.0,128814489.0,361367298.0,129643069961.0,13470799.0,5857831121.0,6428847644455.0,780551830.0,923090880.0,1015074814679.0,6407929.0,35187.0,7578733.0,12280.0,135983.0,135987.0,79.0
2026-06-30 19:18:01,2026-06-30 19:18:03,704150,10186,41609,666012,8056,169596,21333,51,10557,31052,665202,699572,7225,703536,373514,694270,115,30255.0,12577.0,17679.0,1496.0,12.0,211367.0,110784.0,100569.0,27782.0,1.0,27444.0,81.0,0.0,78.0,0.0,376025.0,375923.0,102.0,2905467.0,2901737.0,2.0,1508.0,1422.0,20692.0,759.0,3398.0,3.0,0.0,198795.0,163.0,2960204950.0,816327374358.0,114741643.0,368955352.0,133909337204.0,13640213.0,5933165414.0,6530027524206.0,775160295.0,947038176.0,1046632177124.0,6767229.0,30503.0,8386849.0,11202.0,135031.0,135037.0,97.0
2026-06-30 19:33:01,2026-06-30 19:33:03,703932,10194,41255,666128,7963,169604,21458,52,10425,30841,665309,699392,7172,703300,373072,694083,106,30130.0,13075.0,17053.0,1411.0,20.0,212394.0,111689.0,100710.0,27787.0,0.0,27440.0,62.0,0.0,56.0,0.0,371379.0,371232.0,141.0,2907342.0,2903538.0,1.0,1552.0,1447.0,21681.0,811.0,3607.0,4.0,0.0,200593.0,171.0,3003830559.0,821763009988.0,98564791.0,372803779.0,131778484671.0,14579031.0,5991483055.0,6604457475039.0,772854648.0,945567268.0,1044972504849.0,7164992.0,32906.0,7797957.0,10154.0,133771.0,133782.0,81.0
2026-06-30 19:48:01,2026-06-30 19:48:07,703741,10198,39975,667178,7492,169753,20927,52,10384,29596,666376,699191,7158,703079,374593,693880,115,30355.0,12712.0,17644.0,1448.0,24.0,212214.0,111128.0,101092.0,27621.0,0.0,27317.0,60.0,0.0,55.0,0.0,369306.0,369187.0,120.0,2951253.0,2947441.0,2.0,1565.0,1475.0,21060.0,788.0,3362.0,3.0,0.0,200878.0,207.0,3044901624.0,828015966485.0,94516240.0,385001160.0,133700073813.0,15068543.0,6016055033.0,6628650642412.0,774793523.0,967873721.0,1072698510865.0,7142658.0,32346.0,7920368.0,12221.0,133895.0,133903.0,87.0
2026-06-30 20:03:02,2026-06-30 20:03:04,703876,10170,40847,666429,7660,169225,21388,52,10314,30533,665632,699336,7132,703219,376513,694049,111,29964.0,12590.0,17375.0,1396.0,16.0,210420.0,110130.0,100284.0,27358.0,1.0,27042.0,59.0,0.0,54.0,0.0,366156.0,366031.0,130.0,2865392.0,2861598.0,4.0,1448.0,1370.0,20572.0,740.0,3232.0,2.0,0.0,199246.0,171.0,2955785580.0,793614864120.0,100971408.0,373544519.0,133405867598.0,14363747.0,5886694089.0,6483118510380.0,770859449.0,952272544.0,1055370302293.0,7136427.0,31067.0,7699188.0,10393.0,133531.0,133541.0,97.0
2026-06-30 20:18:01,2026-06-30 20:18:03,705283,10178,42180,666533,8169,169032,21902,52,10484,31702,665732,700760,7152,704670,378361,695489,111,30901.0,12949.0,17950.0,1502.0,12.0,215253.0,114181.0,101078.0,28599.0,1.0,28313.0,77.0,0.0,68.0,0.0,393010.0,392904.0,105.0,2940934.0,2937002.0,5.0,1498.0,1400.0,22226.0,862.0,3210.0,5.0,0.0,201507.0,158.0,3021704815.0,831883356552.0,108546202.0,374394948.0,136942956141.0,14511142.0,6009970458.0,6521002662653.0,834544211.0,945924178.0,1029941825463.0,7755565.0,37274.0,8671077.0,12089.0,142271.0,142278.0,98.0
2026-06-30 20:33:01,2026-06-30 20:33:03,708706,10170,42509,669665,8155,169941,22245,52,10450,32073,668878,704226,7150,708135,383828,698974,133,31120.0,13802.0,17318.0,1505.0,17.0,213266.0,113059.0,100186.0,28348.0,0.0,28055.0,94.0,0.0,90.0,0.0,389251.0,389125.0,127.0,2992033.0,2988089.0,3.0,1577.0,1460.0,22799.0,787.0,3339.0,2.0,0.0,197617.0,179.0,3172621604.0,863121040457.0,112004429.0,384725613.0,138126568990.0,14477538.0,6353606484.0,6883492644890.0,887345834.0,986369055.0,1075496572133.0,8423190.0,40196.0,11383926.0,13172.0,141323.0,141324.0,84.0
2026-06-30 20:48:01,2026-06-30 20:48:03,710773,10162,42329,672029,8056,170328,22460,53,10432,31900,671238,706425,7134,710330,387329,701184,138,31975.0,14643.0,17331.0,1516.0,20.0,214068.0,113357.0,100736.0,28031.0,0.0,27743.0,78.0,0.0,67.0,0.0,381037.0,380891.0,137.0,3028003.0,3024127.0,4.0,1581.0,1488.0,23555.0,828.0,3519.0,5.0,0.0,199644.0,162.0,3319172199.0,893824977584.0,115566440.0,412164311.0,144005424487.0,14349512.0,6653485588.0,7205021992923.0,921370036.0,1035000173.0,1125998332379.0,8397491.0,39991.0,9415391.0,11344.0,140270.0,140277.0,103.0
2026-06-30 21:03:01,2026-06-30 21:03:03,713824,10154,42038,675387,7899,171224,22484,53,10458,31582,674578,709489,7124,713376,392185,704235,109,31576.0,13543.0,18033.0,1554.0,12.0,214428.0,113705.0,100725.0,28274.0,0.0,28116.0,42.0,1.0,40.0,1.0,370864.0,370716.0,152.0,3066876.0,3063028.0,2.0,1704.0,1593.0,22426.0,712.0,3522.0,4.0,0.0,199141.0,205.0,3421184986.0,919743254343.0,113654948.0,410700254.0,144850965814.0,14414725.0,6904135628.0,7479317079140.0,949341839.0,1060582730.0,1156336170831.0,7934534.0,36566.0,9601725.0,12440.0,137810.0,137815.0,112.0
2026-06-30 21:18:01,2026-06-30 21:18:05,715903,10150,41178,678412,7568,171968,22159,54,10515,30650,677610,711631,7131,715540,395867,706402,100,31338.0,13240.0,18098.0,1473.0,8.0,215372.0,115252.0,100117.0,28839.0,0.0,28671.0,52.0,0.0,45.0,0.0,358087.0,357961.0,122.0,3079646.0,3076103.0,0.0,1567.0,1472.0,21617.0,730.0,3541.0,8.0,0.0,201460.0,165.0,3506675446.0,935577347151.0,125900445.0,427008362.0,148340162395.0,14174380.0,7063249946.0,7665474751954.0,953231106.0,1096304928.0,1200847320184.0,8617315.0,35391.0,8177113.0,11395.0,134074.0,134078.0,107.0
2026-06-30 21:33:01,2026-06-30 21:33:07,715873,10146,39749,679852,7138,172167,21670,55,10447,29316,679042,711682,7115,715570,396372,706457,84,31395.0,13152.0,18244.0,1454.0,16.0,213572.0,113974.0,99593.0,28094.0,0.0,27926.0,62.0,0.0,52.0,0.0,339112.0,339004.0,117.0,3036906.0,3033513.0,6.0,1500.0,1403.0,21352.0,651.0,3538.0,2.0,0.0,201967.0,161.0,3526952268.0,943531974732.0,114613537.0,431038647.0,152401907027.0,14108806.0,7133105015.0,7746200088251.0,959130384.0,1122770116.0,1231566104101.0,8467439.0,24522.0,6588188.0,10888.0,128155.0,128160.0,99.0
2026-06-30 21:48:02,2026-06-30 21:48:04,715327,10116,39244,679787,7024,171899,21341,54,10426,28823,678992,711141,7089,715019,396985,705943,83,30062.0,12870.0,17191.0,1340.0,13.0,213178.0,113554.0,99623.0,28258.0,0.0,28060.0,57.0,0.0,52.0,0.0,329763.0,329639.0,118.0,2966704.0,2963382.0,0.0,1608.0,1495.0,20809.0,628.0,3319.0,3.0,0.0,202639.0,187.0,3544071274.0,943289506733.0,118411109.0,427059245.0,152944348074.0,13906525.0,7135559651.0,7755263694539.0,980077794.0,1104793986.0,1210890643473.0,8655636.0,24897.0,6482865.0,10669.0,125723.0,125730.0,90.0
2026-06-30 22:03:01,2026-06-30 22:03:03,718184,10120,39491,682432,7005,172349,21514,54,10427,29061,681628,713976,7123,717888,398894,708791,104,30444.0,13039.0,17405.0,1376.0,12.0,217538.0,117232.0,100292.0,29473.0,0.0,29331.0,42.0,1.0,37.0,1.0,323223.0,323097.0,131.0,2973548.0,2970266.0,0.0,1413.0,1333.0,20427.0,646.0,3509.0,0.0,0.0,203888.0,149.0,3675368562.0,963961426110.0,121406090.0,442287826.0,152554243798.0,13967627.0,7426927337.0,8129710638712.0,1015204961.0,1145647614.0,1264275744472.0,9382030.0,30697.0,8317894.0,10061.0,123820.0,123822.0,89.0
2026-06-30 22:18:01,2026-06-30 22:18:03,724567,10092,38860,689624,6825,173703,21424,55,10402,28470,688830,720606,7084,724482,403757,715420,77,29436.0,13022.0,16413.0,1445.0,14.0,223755.0,124107.0,99668.0,30773.0,1.0,30683.0,39.0,0.0,36.0,0.0,315217.0,315119.0,95.0,3064059.0,3060909.0,2.0,1417.0,1326.0,20479.0,647.0,3555.0,5.0,0.0,206320.0,169.0,3865330741.0,991932224850.0,117709729.0,471786725.0,163499389320.0,14616656.0,7869349204.0,8718818801797.0,1014068475.0,1210069023.0,1346106649650.0,9483702.0,28359.0,7768610.0,12860.0,121515.0,121518.0,107.0
2026-06-30 22:33:01,2026-06-30 22:33:05,727369,10140,38135,693245,6466,174455,21081,55,10371,27767,692454,723533,7043,727371,405933,718359,97,30103.0,13050.0,17054.0,1376.0,10.0,220421.0,120717.0,99704.0,29913.0,0.0,29877.0,46.0,0.0,34.0,0.0,300379.0,300259.0,124.0,3085219.0,3082152.0,1.0,1403.0,1312.0,20547.0,606.0,3636.0,4.0,0.0,206537.0,177.0,4041296152.0,1024784512904.0,117541361.0,498070414.0,170572094944.0,13863912.0,8292604391.0,9224314666826.0,1040182886.0,1283091723.0,1435853982804.0,9852426.0,37235.0,8759074.0,10707.0,117000.0,117008.0,104.0
2026-06-30 22:48:01,2026-06-30 22:48:03,726140,10104,36577,693523,5997,174225,20254,55,10378,26194,692726,722258,7029,726103,404246,717113,72,29689.0,13292.0,16396.0,1308.0,18.0,214324.0,115390.0,98930.0,28828.0,1.0,28684.0,24.0,0.0,19.0,0.0,275399.0,275288.0,109.0,2956464.0,2953873.0,0.0,1216.0,1150.0,19935.0,497.0,3869.0,8.0,0.0,205232.0,140.0,4032037825.0,1003308217816.0,110549626.0,488814531.0,165299282481.0,13056956.0,8332218774.0,9329888206831.0,1035497543.0,1271365779.0,1431991452852.0,9268837.0,19076.0,4936823.0,8801.0,108551.0,108550.0,104.0
2026-06-30 23:03:02,2026-06-30 23:03:04,723783,10116,35366,692302,5827,173840,19533,55,10274,25092,691505,719824,7036,723670,400845,714685,72,29284.0,11819.0,17469.0,1281.0,19.0,215423.0,116051.0,99365.0,29164.0,0.0,29067.0,25.0,2.0,21.0,0.0,260750.0,260651.0,101.0,2856078.0,2853498.0,4.0,1087.0,1032.0,17701.0,437.0,3778.0,6.0,0.0,208289.0,111.0,3916411704.0,990835696702.0,109430476.0,467646153.0,160880401837.0,12821757.0,8226242741.0,9167317290841.0,1069319079.0,1271772049.0,1428639325583.0,8742433.0,21735.0,5281113.0,8925.0,102571.0,102570.0,83.0
2026-06-30 23:18:01,2026-06-30 23:18:03,717796,10092,33769,687625,5324,172702,18544,55,10245,23542,686842,713560,7056,717437,393615,708432,71,29296.0,12148.0,17145.0,1117.0,11.0,212517.0,113864.0,98652.0,28887.0,2.0,28744.0,39.0,0.0,27.0,0.0,234498.0,234380.0,104.0,2624821.0,2622735.0,2.0,986.0,918.0,17155.0,423.0,3844.0,5.0,0.0,210034.0,121.0,3809624587.0,953103616133.0,94440218.0,447872234.0,154038271004.0,11419080.0,7967978793.0,8944305029289.0,1034595570.0,1213376470.0,1371299027829.0,8296504.0,16825.0,4931545.0,7111.0,92014.0,92016.0,65.0
2026-06-30 23:33:01,2026-06-30 23:33:04,711208,10122,32158,682471,4948,171304,17548,55,10101,22061,681673,706798,7029,710653,383843,701677,61,27249.0,10671.0,16579.0,1065.0,21.0,210181.0,111446.0,98747.0,28379.0,1.0,28309.0,21.0,0.0,14.0,0.0,208673.0,208615.0,72.0,2426342.0,2424347.0,0.0,864.0,802.0,15048.0,322.0,3742.0,1.0,0.0,208926.0,100.0,3667709033.0,906602327399.0,99397863.0,426358758.0,144309590409.0,10837478.0,7762187602.0,8774566673748.0,1001315579.0,1178498147.0,1344257102738.0,8137469.0,13001.0,4033093.0,7450.0,81946.0,81946.0,67.0
2026-06-30 23:48:02,2026-06-30 23:48:04,705374,10072,30888,677765,4606,170165,16711,54,10007,20879,676965,700853,6985,704659,372452,695760,52,26817.0,10751.0,16068.0,935.0,18.0,208467.0,111444.0,97009.0,28557.0,0.0,28463.0,21.0,0.0,16.0,0.0,186775.0,186697.0,76.0,2206826.0,2205298.0,1.0,694.0,654.0,14564.0,334.0,3730.0,4.0,0.0,206977.0,82.0,3463897042.0,862719282580.0,93274983.0,398903486.0,136895910068.0,10140252.0,7360550426.0,8333458925216.0,985322227.0,1102688306.0,1257746534037.0,7215109.0,10505.0,2547164.0,6225.0,72839.0,72844.0,59.0
2026-07-01 00:03:06,2026-07-01 00:03:08,698056,10054,30173,671028,4567,168644,16469,55,9714,20472,670236,693490,6921,697205,360711,688548,63,30836.0,13435.0,17398.0,1023.0,15.0,211431.0,114456.0,96972.0,29495.0,0.0,29434.0,26.0,0.0,21.0,0.0,179063.0,178986.0,79.0,2102443.0,2100860.0,0.0,660.0,623.0,16876.0,326.0,3617.0,13.0,0.0,211857.0,79.0,3230588629.0,824349919505.0,98990976.0,364297716.0,126144226783.0,9442086.0,6993565314.0,7901889350365.0,956154809.0,1040869776.0,1184332238567.0,6229880.0,12532.0,3461946.0,5970.0,69629.0,69627.0,62.0
2026-07-01 00:18:01,2026-07-01 00:18:03,692287,10066,29155,666232,4324,166996,15529,53,9837,19315,665434,687640,6938,691402,350417,682568,44,30614.0,12742.0,17872.0,984.0,24.0,210902.0,115138.0,95779.0,29288.0,1.0,29322.0,16.0,0.0,13.0,0.0,161784.0,161728.0,56.0,2111450.0,2109998.0,1.0,523.0,495.0,15630.0,313.0,3565.0,4.0,0.0,210343.0,63.0,2931154060.0,910653093718.0,68680170.0,336016219.0,119031767808.0,6080211.0,7807970883.0,9043890662855.0,183735658.0,995363368.0,1134267326883.0,952358.0,14461.0,3235087.0,5357.0,63063.0,63061.0,52.0
2026-07-01 00:33:01,2026-07-01 00:33:03,686231,10050,28009,661269,3992,165548,14775,53,9823,18189,660481,681558,6920,685286,338863,676510,38,29760.0,12378.0,17382.0,880.0,13.0,208052.0,111960.0,96093.0,28926.0,0.0,28824.0,17.0,0.0,17.0,0.0,140179.0,140128.0,51.0,1920857.0,1919650.0,0.0,444.0,425.0,14420.0,223.0,3687.0,5.0,0.0,208479.0,53.0,2630431432.0,823414518911.0,63024717.0,311180893.0,110541095575.0,5486024.0,7488069827.0,8728767639565.0,27902906.0,938548545.0,1075244964149.0,804725.0,7436.0,2183379.0,5442.0,54599.0,54599.0,36.0
2026-07-01 00:48:01,2026-07-01 00:48:03,680378,10050,27122,656274,3795,164224,14276,53,9674,17457,655483,675693,6911,679423,326964,670723,30,29046.0,12034.0,17013.0,845.0,14.0,207507.0,111583.0,95923.0,29167.0,0.0,29135.0,9.0,0.0,5.0,0.0,123822.0,123782.0,39.0,1712806.0,1711845.0,0.0,403.0,381.0,13352.0,188.0,3652.0,4.0,0.0,208443.0,40.0,2395055707.0,747888997638.0,48979178.0,283868023.0,101407297450.0,5367910.0,6915936689.0,8070581796889.0,27027356.0,851262208.0,976271232329.0,728498.0,5541.0,1197971.0,5492.0,48711.0,48711.0,27.0
2026-07-01 01:03:01,2026-07-01 01:03:06,675963,10026,26135,652725,3485,163205,13489,52,9805,16331,651937,671140,6920,674873,314695,666036,133,28429.0,11821.0,16609.0,773.0,20.0,210418.0,115505.0,94906.0,29887.0,1.0,29969.0,4.0,0.0,2.0,0.0,112140.0,112099.0,41.0,1542427.0,1541546.0,1.0,299.0,284.0,12550.0,189.0,3619.0,7.0,0.0,210635.0,33.0,2223141036.0,686607424403.0,53412147.0,252904920.0,86563159626.0,4982831.0,6465880507.0,7563427391864.0,27166402.0,780336460.0,895344527883.0,741310.0,9050.0,3025845.0,5333.0,44174.0,44175.0,37.0
2026-07-01 01:18:01,2026-07-01 01:18:03,671262,10058,25145,649012,3262,162536,12980,52,9569,15574,648222,666475,6876,670139,302418,661506,254,29291.0,12858.0,16434.0,697.0,13.0,209165.0,115776.0,93391.0,30057.0,1.0,30127.0,5.0,0.0,0.0,0.0,96806.0,96786.0,21.0,1387840.0,1387057.0,0.0,328.0,310.0,13373.0,127.0,3514.0,4.0,0.0,209864.0,32.0,2052839684.0,633688571135.0,46422422.0,227729855.0,79601490622.0,4494050.0,6028871253.0,7072181385800.0,28437612.0,702765966.0,807919203123.0,646058.0,84543.0,22816696.0,5213.0,37137.0,37136.0,34.0
2026-07-01 01:33:01,2026-07-01 01:33:03,668089,10058,24765,646207,3089,161695,12644,51,9696,15069,645418,663328,6840,666953,290371,658207,253,27792.0,11428.0,16362.0,637.0,5.0,209061.0,115308.0,93743.0,30039.0,0.0,30040.0,2.0,0.0,0.0,0.0,88187.0,88155.0,32.0,1238996.0,1238333.0,0.0,259.0,245.0,11299.0,112.0,3329.0,7.0,0.0,209066.0,22.0,1868516858.0,596791168027.0,43864513.0,206213718.0,73938231595.0,4262898.0,5455938876.0,6402275319940.0,27754338.0,629195029.0,721510625953.0,611070.0,60229.0,15471922.0,5351.0,33319.0,33319.0,21.0
2026-07-01 01:48:01,2026-07-01 01:48:03,664246,10046,24046,643028,2985,160630,12193,51,9516,14537,642249,659469,6820,663080,280340,654461,188,27540.0,11150.0,16390.0,654.0,11.0,206947.0,113650.0,93310.0,29513.0,0.0,29559.0,3.0,0.0,0.0,0.0,81103.0,81074.0,29.0,1109673.0,1109142.0,0.0,243.0,227.0,10810.0,104.0,3451.0,6.0,0.0,207754.0,21.0,1703751638.0,534155917754.0,44350044.0,184266639.0,63259858990.0,3959225.0,4986504009.0,5864334929765.0,26767271.0,570794223.0,656808220410.0,507774.0,51228.0,12926171.0,5239.0,29711.0,29711.0,11.0
2026-07-01 02:03:02,2026-07-01 02:03:04,660631,10022,23742,639723,2896,159656,11944,50,9600,14146,638936,655855,6819,659457,271025,650768,163,27435.0,11619.0,15817.0,719.0,9.0,212057.0,118214.0,93843.0,30567.0,0.0,30620.0,3.0,0.0,0.0,0.0,74743.0,74723.0,20.0,1008505.0,1007977.0,1.0,204.0,190.0,10759.0,115.0,3380.0,10.0,0.0,213164.0,14.0,1585017524.0,509111759248.0,47267082.0,165314621.0,58935232471.0,3606762.0,4543900999.0,5347635719680.0,25764830.0,499077929.0,571934516783.0,521287.0,38778.0,12294153.0,5400.0,28508.0,28508.0,14.0
2026-07-01 02:18:01,2026-07-01 02:18:08,657326,10034,23424,636660,2855,158695,11672,50,9531,13893,635869,652466,6818,656081,262207,647407,143,27414.0,11297.0,16115.0,653.0,12.0,212935.0,119955.0,92976.0,31115.0,0.0,31288.0,7.0,0.0,0.0,0.0,69132.0,69113.0,18.0,913073.0,912636.0,1.0,152.0,142.0,10610.0,93.0,3199.0,7.0,0.0,213830.0,14.0,1465746695.0,463085505156.0,41074642.0,152705290.0,55897648327.0,3671585.0,4186567999.0,4926794196314.0,24116008.0,458254093.0,526242195936.0,569072.0,44067.0,15780396.0,5363.0,25456.0,25456.0,13.0
2026-07-01 02:33:02,2026-07-01 02:33:05,654532,10034,23088,634228,2707,158140,11410,49,9482,13610,633436,649706,6814,653304,255114,644653,135,27376.0,11369.0,16007.0,584.0,8.0,208515.0,116592.0,91932.0,30875.0,1.0,30951.0,2.0,0.0,0.0,0.0,66597.0,66581.0,15.0,806382.0,805909.0,1.0,143.0,135.0,10505.0,73.0,3308.0,6.0,0.0,208839.0,7.0,1329600153.0,422229387466.0,37229749.0,131197348.0,48833738154.0,3105052.0,3733878029.0,4378933158388.0,22261119.0,403841103.0,461168074697.0,453727.0,28401.0,8666680.0,5397.0,23507.0,23507.0,11.0
