Time,Active PDP contexts,Active EPS bearers,Active IPv6 PDP contexts,Active IPv6 EPS bearers,PDP creations, Failed,IPv6 PDP creations, Failed.1,EPS bearer creations, Failed.3,IPv6 EPS bearer creations, Failed.4,Dedicated EPS bearer creations, Failed.5,Dedicated IPv6 EPS bearer creations, Failed.6,PDP updates, Failed.7,EPS bearer modifications, Failed.8,PDP deactivations, Failed.9,PDP deletions by idle-supervision,PDP deletions by session-supervision,PDP deletions by user command,EPS bearer deactivations, Failed.10,Active subscribers,Packets,Bytes,Dropped packets,Packets for IPv6,Bytes for IPv6,Dropped packets for IPv6,Packets.1,Bytes.1,Dropped packets.1,Packets for IPv6.1,Bytes for IPv6.1,Dropped packets for IPv6.1,Traffic flow template filters,Failed RADIUS Accounting procedures,Active DT contexts,Percentage active DT contexts out of active PDP contexts,Total successful DT establishments,Total requests for DT establishments,DT RNC error indications
2026-06-27 21:48:01,39532,656343,7118,167121,153191979,192833089,12776981,284658,1463612464,1478128223,293345467,9795,341874,2292,239280,419,3234169553,1356375,24317978791,79546,211871838,5784764,43299412,87039,492,2840197342,1388431,692365,22507081347419,6099089271822468,742963581392,2400931153738,861746050008852,69321446263,49932302149115,55507913774549368,4565990296931,6648049612320,7348464986293034,17684247003,10158,135192433,21673,55,1199318526,1199361050,783802
2026-06-27 22:03:01,39564,657636,7106,167447,153206409,192851032,12778511,284718,1463727519,1478230877,293373850,9795,341912,2292,239315,419,3234509212,1356499,24320821212,79547,211894047,5785473,43302722,87047,492,2840402760,1388620,693698,22510333070576,6099975470504406,743070253463,2401337155026,861900260798507,69335334091,49938984999177,55515183282703564,4566892002545,6649138866738,7349654801450247,17691497895,10162,135205497,21795,55,1199447895,1199490423,783908
2026-06-27 22:18:01,38894,663124,6751,168913,153221436,192869365,12780044,284774,1463847774,1478333446,293403575,9795,341950,2292,239352,419,3234845669,1356599,24323770687,79548,211917121,5786189,43306116,87052,492,2840609465,1388797,698328,22513744465214,6100899964071044,743173029846,2401766115297,862059490161719,69349645041,49946001147796,55522863436626549,4567815998013,6650270024684,7350895652220276,17699268838,10158,135216714,21609,56,1199576564,1199619095,784016
2026-06-27 22:33:02,38302,666274,6574,169127,153234346,192887478,12781508,284827,1463963500,1478435647,293432178,9796,341994,2292,239385,419,3235168814,1356725,24326781966,79550,211937699,5786857,43309583,87060,492,2840813806,1388970,700821,22517279164905,6101852527897690,743267576338,2402209345262,862219185637036,69363602437,49953370253320,55530962795709202,4568771433079,6651463980121,7352211470881410,17706455011,10172,135227148,21338,56,1199701253,1199743791,784117
2026-06-27 22:48:01,37125,667686,6235,169506,153247063,192905675,12782940,284872,1464077613,1478537523,293460826,9797,342023,2292,239409,419,3235470455,1356840,24329713162,79551,211957622,5787502,43312925,87067,492,2841019162,1389110,700993,22520845002109,6102804629552198,743361432629,2402657715052,862382243521750,69377302814,49960843959363,55539193599692946,4569743569580,6652668266916,7353538231442591,17713401061,10168,135238522,20860,56,1199818541,1199861083,784201
2026-06-27 23:03:01,36334,668382,6000,169790,153259166,192923610,12784300,284914,1464192787,1478638870,293489547,9797,342046,2292,239428,419,3235760748,1356953,24332595221,79551,211976236,5788047,43316361,87076,492,2841225965,1389266,700909,22524374312542,6103758428691327,743443113440,2403102633927,862549106425369,69390377933,49968324834540,55547429106254830,4570730418601,6653887958453,7354885798154596,17720470700,10184,135250508,20379,56,1199931784,1199974325,784287
2026-06-27 23:18:01,35425,666311,5797,168939,153271278,192941027,12785538,284941,1464306465,1478739943,293518148,9797,342075,2292,239450,419,3236032033,1357060,24335348516,79552,211994386,5788519,43319793,87081,492,2841434303,1389398,698085,22527852223844,6104684656807782,743529511667,2403536970750,862709968717245,69402479398,49975735506702,55555633873082078,4571713475338,6655083483651,7356210589019200,17727233809,10184,135260209,19738,56,1200037011,1200079551,784381
2026-06-27 23:33:01,34356,663601,5604,168119,153283003,192958179,12786727,284961,1464417236,1478840662,293546244,9797,342100,2292,239469,419,3236285193,1357147,24337964761,79553,212011543,5788976,43323291,87090,492,2841640739,1389509,694403,22531251564128,6105591994311383,743601954274,2403958472634,862865191831931,69415156325,49983020493247,55563740477457846,4572680979762,6656252221909,7357513213476736,17734355474,10156,135267118,19199,56,1200135240,1200177784,784459
2026-06-27 23:48:01,33545,660033,5480,167209,153294216,192975177,12787844,284983,1464527466,1478941287,293574464,9797,342125,2292,239485,419,3236520298,1357252,24340407792,79556,212027364,5789390,43326958,87103,492,2841847815,1389624,690080,22534545852804,6106471722304424,743672012609,2404363887533,863014804015269,69426566401,49990110657965,55571654585928122,4573638258225,6657388687001,7358782146919156,17740869682,10160,135273323,18563,55,1200226014,1200268560,784528
2026-06-28 00:03:03,32658,655658,5220,166193,153305313,192992585,12788906,285017,1464640933,1479042029,293602973,9799,342133,2292,239489,419,3236739541,1357329,24342711706,79556,212042684,5789765,43330545,87105,492,2842059524,1389720,684997,22537715588030,6107321356676133,743744441078,2404748203881,863154423765782,69437363412,49996966560342,55579315233901690,4574563753419,6658481269786,7360006461516806,17746846588,10140,135281529,18128,56,1200311110,1200353658,784608
2026-06-28 00:18:01,31617,651339,4891,165209,153317423,193009416,12789928,285035,1464754293,1479141022,293631808,9799,342149,2292,239502,419,3236940941,1357396,24344875746,79557,212058901,5790123,43334061,87116,492,2842269711,1389818,679638,22540521319351,6108128108153933,743821303828,2405099947214,863286827964131,69448621266,50003706939666,55586911180205211,4575127781075,6659498811383,7361143707433266,17752793902,10150,135289474,17375,55,1200389613,1200432165,784678
2026-06-28 00:33:01,30689,647169,4665,164129,153328960,193025894,12790929,285062,1464867958,1479239128,293660735,9800,342168,2292,239518,419,3237124984,1357466,24346806146,79558,212074072,5790467,43337829,87123,492,2842479229,1389904,674664,22543211693603,6108863724752846,743895119853,2405426848914,863409744672646,69458803650,50009742964349,55593674263847199,4575917408130,6660452409717,7362216002587081,17758283980,10138,135296142,16526,54,1200460876,1200503427,784740
2026-06-28 00:48:01,29384,643771,4370,163339,153338831,193041981,12791860,285085,1464979557,1479336720,293689847,9800,342181,2292,239524,419,3237290277,1357529,24348548106,79559,212086556,5790749,43341503,87127,492,2842686944,1389992,669977,22545817345496,6109557065510894,743960104939,2405738337026,863523871279213,69467800529,50015458549781,55600116833475114,4576735488403,6661369671829,7363259132304380,17763888649,10134,135301990,15774,54,1200524382,1200566932,784785
2026-06-28 01:03:02,28245,640345,4059,162372,153348411,193057653,12792801,285115,1465091801,1479434125,293718666,9800,342186,2292,239525,419,3237435919,1357578,24350128769,79559,212098151,5791016,43345176,87134,492,2842895517,1390059,665513,22548280485840,6110208490298076,744019811392,2406024526075,863627492364624,69476525838,50020870496550,55606242088596585,4577517218529,6662235826078,7364251542113126,17769295092,10122,135307964,15042,53,1200579843,1200622396,784817
2026-06-28 01:18:02,27245,637020,3675,161443,153357752,193073147,12793664,285130,1465204775,1479529949,293747775,9801,342197,2292,239526,419,3237558429,1357623,24351530953,79561,212108588,5791204,43348830,87144,492,2843103908,1390113,661280,22550666175962,6110817482629970,744083175476,2406290139284,863722604533696,69484975730,50026024126921,55612107651525754,4578274717729,6663033261875,7365167157806130,17774003165,10158,135313969,14419,53,1200626804,1200669355,784845
2026-06-28 01:33:01,26602,633510,3508,160457,153366660,193088326,12794402,285143,1465317662,1479626188,293776900,9802,342207,2292,239534,419,3237672991,1357663,24352793908,79562,212118487,5791359,43352323,87150,492,2843312758,1390151,657215,22552841864637,6111374661949514,744142047807,2406529010286,863810298570114,69493035029,50030720055616,55617431344879804,4578988132281,6663755914101,7365993194067890,17778455317,10158,135319823,13898,52,1200670600,1200713152,784873
2026-06-28 01:48:01,26550,633937,3505,159945,153375807,193103782,12795149,285168,1465435011,1479722075,293807166,9802,342213,2292,239537,419,3237776362,1357695,24353912874,79563,212127651,5791507,43355760,87156,492,2843522188,1390181,657521,22554853765521,6111886242729696,744193290392,2406756779071,863891528174958,69499935776,50035036237976,55622330268606392,4579640904441,6664424074989,7366761295897809,17782710262,10134,135325566,13629,51,1200709631,1200752184,784896
2026-06-28 02:03:01,26186,631424,3406,159451,153385005,193119597,12795908,285191,1465551210,1479817981,293837135,9803,342222,2292,239540,419,3237876913,1357734,24354951566,79564,212136768,5791636,43359249,87160,492,2843733790,1390202,654645,22556762628450,6112367876670298,744246692134,2406969780522,863964712390637,69506882490,50039100279582,55626962615069593,4580247898184,6665043415210,7367475025978277,17787321736,10122,135331417,13380,51,1200746465,1200789018,784927
2026-06-28 02:18:02,25704,628808,3209,158824,153393740,193135166,12796574,285222,1465666956,1479913032,293867250,9803,342229,2292,239543,419,3237969059,1357760,24355882164,79565,212145356,5791745,43362717,87163,492,2843944368,1390223,651537,22558514184314,6112802634862822,744291174814,2407158444380,864030881606997,69513263133,50042816840654,55631213040780905,4580798073501,6665601297931,7368119212397071,17791147270,10122,135337204,13069,51,1200780020,1200822574,784945
2026-06-28 02:33:01,25145,626660,3118,158261,153403428,193150801,12797242,285245,1465782943,1480008412,293897539,9803,342235,2292,239545,419,3238054607,1357798,24356722627,79567,212154684,5791852,43366251,87169,492,2844155300,1390244,648900,22560124547932,6113204504303418,744334760659,2407329818083,864090219509415,69520269790,50046217710782,55635100124324109,4581295479325,6666113490591,7368710456692760,17794775592,10124,135342977,12585,50,1200810372,1200852925,784959
2026-06-28 02:48:01,24832,624174,3050,158133,153412074,193165988,12797908,285267,1465898087,1480103761,293927847,9803,342244,2292,239545,419,3238132737,1357823,24357481667,79568,212162615,5791952,43369659,87174,492,2844365925,1390266,646121,22561564196607,6113568862599529,744385454283,2407480069547,864142255480983,69526643891,50049212966601,55638493510307120,4581755302626,6666556882363,7369219114793433,17797776641,10156,135348792,12430,50,1200837734,1200880288,784972
2026-06-28 03:03:02,24657,622369,2902,157358,153421260,193180878,12798535,285287,1466014534,1480199509,293958007,9803,342248,2292,239545,419,3238206908,1357853,24358175054,79569,212170742,5792055,43373100,87179,492,2844577732,1390277,644198,22562892274659,6113905606473387,744431306574,2407614465813,864187126939968,69532637850,50051949508610,55641596232662451,4582176312910,6666955596508,7369676680309911,17800622822,10160,135354638,12127,49,1200863783,1200906337,784982
2026-06-28 03:18:01,24584,620932,2865,157273,153430313,193195606,12799192,285303,1466131645,1480295206,293988886,9803,342256,2292,239547,419,3238277818,1357882,24358836550,79570,212178764,5792131,43376427,87185,492,2844789783,1390301,642659,22564126128032,6114219366038144,744478883769,2407742112842,864230375356665,69538590365,50054457981396,55644442029602546,4582550236429,6667333647247,7370111909177494,17803005623,10160,135360323,12013,49,1200888340,1200930894,784992
2026-06-28 03:33:02,24000,618568,2820,156807,153438516,193209950,12799809,285316,1466247617,1480390872,294019544,9803,342261,2292,239547,419,3238345345,1357900,24359451125,79570,212185927,5792228,43379870,87191,492,2845001988,1390322,639773,22565255306762,6114507818815655,744520190095,2407856243359,864270732389188,69544565487,50056739193317,55647036692492013,4582885670974,6667666370825,7370493977163515,17805316357,10196,135366094,11869,49,1200911908,1200954462,785002
2026-06-28 03:48:01,23667,617504,2767,156304,153446853,193224202,12800434,285324,1466363731,1480484926,294050161,9803,342265,2292,239547,419,3238407367,1357921,24360035915,79572,212193057,5792298,43383276,87198,492,2845211362,1390332,638326,22566314502560,6114781004786792,744559545081,2407966534418,864309624826134,69550348923,50058890185892,55649490369560715,4583196518796,6667988233307,7370865753464655,17807490802,10184,135371994,11612,49,1200933411,1200975965,785016
2026-06-28 04:03:01,23565,615915,2688,155839,153455295,193238536,12801033,285329,1466482190,1480578858,294080445,9803,342270,2292,239548,419,3238472175,1357940,24360612073,79572,212200175,5792367,43386532,87204,492,2845423530,1390340,636665,22567316385073,6115032505900808,744594587360,2408061686654,864341973243997,69556308598,50060924165313,55651797997585774,4583502588255,6668277135974,7371197360931403,17809729872,10198,135377810,11532,49,1200955329,1200997883,785028
2026-06-28 04:18:02,24206,614145,2822,155565,153464127,193252966,12801689,285333,1466600726,1480672944,294111642,9803,342277,2292,239548,419,3238542866,1357965,24361191567,79574,212207827,5792435,43389819,87211,492,2845635177,1390352,635558,22568247044927,6115266096751742,744636427708,2408150093196,864371825102739,69562188886,50062833804803,55653972580974728,4583783951658,6668553553716,7371516566039222,17811902115,10198,135383535,11650,48,1200978353,1201020908,785034
2026-06-28 04:33:02,23889,613631,2727,155103,153473518,193267220,12802370,285341,1466717680,1480766741,294142073,9803,342280,2292,239548,419,3238610387,1357986,24361754881,79574,212215865,5792534,43393221,87216,492,2845844736,1390369,634688,22569134165160,6115491118178166,744678283196,2408237086691,864402846236463,69567879398,50064639976319,55656034520845528,4584044390082,6668815724244,7371820359093337,17814023832,10174,135389372,11595,49,1201000764,1201043318,785044
2026-06-28 04:48:01,23499,612979,2607,155177,153482383,193281304,12803007,285351,1466834164,1480860657,294172889,9803,342285,2294,239548,419,3238677412,1358009,24362305774,79576,212223339,5792609,43396589,87225,492,2846054216,1390385,633665,22569978832280,6115702803652332,744723768747,2408319154314,864430938143546,69573165022,50066368144788,55658012508635744,4584286055524,6669070568366,7372117219651515,17816140638,10198,135395212,11483,49,1201022968,1201065522,785053
2026-06-28 05:03:01,23653,613006,2657,154907,153491133,193295265,12803663,285358,1466952144,1480955107,294203200,9803,342290,2294,239548,419,3238748135,1358044,24362875572,79578,212230678,5792675,43399816,87233,492,2846264648,1390395,633859,22570809673772,6115916213365362,744761697014,2408399228509,864458892394710,69578801755,50068038812626,55659918743518290,4584521626443,6669314823485,7372400610160808,17818165781,10234,135401100,11473,49,1201047107,1201089662,785057
2026-06-28 05:18:01,23657,612917,2611,154814,153500093,193309288,12804258,285362,1467070160,1481050158,294234021,9803,342295,2294,239548,419,3238819863,1358065,24363469094,79580,212238513,5792763,43402874,87240,492,2846475885,1390405,633706,22571587847644,6116117119586844,744796700701,2408469822843,864483774764221,69584378485,50069622539077,55661707100092560,4584759984185,6669535494260,7372653367021210,17820304047,10218,135406794,11446,48,1201072134,1201114689,785070
2026-06-28 05:33:01,24044,611884,2723,154326,153508925,193323689,12804930,285366,1467186571,1481145629,294264234,9803,342303,2294,239548,419,3238894989,1358107,24364081205,79580,212246272,5792851,43406032,87247,492,2846686340,1390420,633102,22572354161925,6116316290284829,744829420187,2408538412157,864508994625419,69589634991,50071181436315,55663463779765501,4585003265186,6669741853175,7372887695106667,17822339580,10170,135412582,11486,48,1201098171,1201140730,785092
2026-06-28 05:48:01,24179,612123,2724,154405,153518172,193338093,12805633,285377,1467302998,1481240413,294294678,9803,342310,2294,239551,419,3238972826,1358134,24364718461,79580,212254429,5792984,43409243,87254,492,2846895090,1390438,633485,22573138885593,6116517599572746,744883802993,2408604729506,864531901092405,69595324690,50072782618447,55665269032503924,4585257264288,6669946600684,7373119379189877,17824467319,10158,135418439,11704,48,1201125614,1201168168,785106
2026-06-28 06:03:01,24509,612708,2815,154671,153527312,193352848,12806308,285387,1467423445,1481335959,294325156,9803,342316,2295,239552,419,3239054621,1358175,24365375233,79582,212262649,5793106,43412455,87262,492,2847107891,1390453,634451,22573948547691,6116728673724093,744924378223,2408675379907,864557560730631,69601232609,50074436727366,55667134325021620,4585519091225,6670159058488,7373360120074542,17826628014,10162,135424227,12021,49,1201155311,1201197865,785118
2026-06-28 06:18:01,24907,612698,2941,154517,153536694,193367857,12806990,285395,1467541422,1481431939,294355649,9803,342323,2295,239552,419,3239146402,1358210,24366074323,79583,212271544,5793258,43415516,87267,492,2847318931,1390479,634860,22574778861047,6116943835092587,744969529317,2408746468313,864581294810400,69607234974,50076147445246,55669061265504350,4585799922475,6670383800971,7373615999970967,17828901998,10174,135429875,12188,49,1201188365,1201230920,785138
2026-06-28 06:33:02,25845,616805,3038,155686,153546738,193382476,12807780,285404,1467662038,1481528377,294386813,9803,342329,2295,239556,419,3239245221,1358241,24366814481,79584,212280524,5793396,43418680,87272,492,2847528848,1390502,639828,22575652162878,6117171385743686,745012664918,2408824816638,864607919875371,69613644616,50077971424646,55671118190688338,4586101271959,6670622207863,7373885798050332,17831429289,10170,135435583,12714,49,1201224843,1201267399,785157
2026-06-28 06:48:01,26210,618205,3142,156145,153557564,193397176,12808537,285417,1467779240,1481625018,294417393,9803,342335,2295,239556,419,3239352224,1358291,24367610859,79586,212291130,5793560,43421809,87279,492,2847738058,1390523,641507,22576585061380,6117414724532426,745059868463,2408909031557,864636705331437,69620672660,50079944247971,55673342132921527,4586434894048,6670889013500,7374189392223813,17834265608,10158,135441228,12924,49,1201263744,1201306299,785181
2026-06-28 07:03:01,26959,619606,3377,156430,153568045,193411823,12809281,285424,1467899094,1481721857,294447917,9803,342340,2295,239557,419,3239469497,1358340,24368465022,79587,212301723,5793742,43424793,87280,492,2847949544,1390547,643648,22577585638386,6117680205368465,745105305720,2409001472525,864669147388248,69627634045,50082077664906,55675743188654031,4586797592422,6671178456258,7374519119626174,17837437739,10180,135446950,13425,50,1201306500,1201349056,785201
2026-06-28 07:18:01,27565,620260,3485,156628,153578023,193426706,12810087,285437,1468017099,1481819703,294478468,9803,342345,2295,239560,419,3239600382,1358377,24369382414,79589,212312226,5793923,43427861,87287,492,2848160603,1390576,644906,22578681627594,6117969111313007,745154710674,2409105767266,864705288560420,69634681615,50084424589202,55678378082213294,4587197012090,6671498342589,7374883474541023,17840528759,10144,135452699,13853,50,1201353964,1201396520,785221
2026-06-28 07:33:02,27941,621309,3587,156730,153587972,193441750,12810900,285453,1468134972,1481918125,294508677,9803,342355,2295,239567,419,3239742449,1358433,24370371722,79591,212322973,5794143,43431048,87295,492,2848371547,1390610,646294,22579853784274,6118275482557269,745202773751,2409215780410,864744966590605,69641907571,50086960133413,55681230952729480,4587626040914,6671842413631,7375274005371654,17843719433,10156,135458369,14055,50,1201405234,1201447790,785245
2026-06-28 07:48:01,28594,622614,3772,156970,153598308,193457549,12811763,285471,1468252128,1482017072,294539040,9803,342369,2295,239574,419,3239891857,1358478,24371427587,79592,212334452,5794420,43434179,87304,492,2848581465,1390649,648252,22581101894665,6118597599869305,745251664891,2409334764834,864787922208026,69649593117,50089672571833,55684279858233941,4588086777739,6672213773944,7375694883302160,17847278485,10176,135464213,14431,50,1201459019,1201501576,785268
2026-06-28 08:03:01,29394,623366,3965,157038,153608394,193472832,12812637,285500,1468372674,1482116204,294569079,9803,342376,2295,239580,419,3240056048,1358529,24372551947,79594,212346006,5794715,43437298,87310,492,2848795065,1390676,649816,22582454025199,6118954499716421,745297433169,2409466433825,864836806246258,69657699655,50092589409582,55687547240223945,4588588413800,6672619890914,7376154705306217,17851244350,10160,135470065,14992,51,1201518632,1201561191,785308
2026-06-28 08:18:02,30276,625390,4237,157295,153619787,193488191,12813541,285526,1468491339,1482216189,294599385,9803,342390,2295,239588,419,3240235969,1358595,24373763321,79598,212359431,5795014,43440392,87315,492,2849005756,1390740,652687,22583931779008,6119350032951288,745347210171,2409611563300,864890743198174,69665550094,50095785215897,55691125823741822,4589138256560,6673073104218,7376669477431983,17855174912,10172,135475990,15318,51,1201584072,1201626631,785346
2026-06-28 08:33:01,31235,626575,4474,157748,153630313,193503473,12814509,285565,1468608192,1482315675,294629411,9803,342398,2295,239593,419,3240428620,1358667,24375055307,79598,212372284,5795321,43443589,87323,492,2849214508,1390793,654795,22585511459733,6119767237145465,745394319742,2409761663129,864943953849700,69673780637,50099177862767,55694918878803721,4589721195680,6673542461325,7377201862695965,17859100643,10144,135481851,16099,52,1201654331,1201696893,785384
2026-06-28 08:48:01,32261,627994,4679,158037,153640846,193518978,12815513,285594,1468725400,1482416271,294659445,9803,342414,2295,239604,419,3240637450,1358738,24376431451,79601,212385802,5795720,43446788,87332,492,2849423776,1390870,657190,22587186588112,6120203443543715,745445883477,2409921167804,864999273978908,69681969369,50102808362112,55698975436771804,4590336517959,6674043108761,7377767105200990,17863334851,10160,135487782,16543,51,1201730798,1201773359,785447
2026-06-28 09:03:01,33156,629522,4996,158574,153651741,193535083,12816556,285622,1468845016,1482516745,294689217,9804,342425,2295,239611,419,3240859633,1358821,24377902047,79604,212400000,5796135,43450045,87336,492,2849634980,1390960,659616,22588987168684,6120677988445559,745502953649,2410096236454,865060534460317,69690728782,50106683142080,55703288217983626,4590993005595,6674589149179,7378381960947289,17867713020,10148,135493726,17026,51,1201811952,1201854514,785503
2026-06-28 09:18:01,34145,630688,5203,159371,153663091,193551372,12817567,285645,1468961946,1482617205,294719172,9804,342442,2295,239619,419,3241099154,1358908,24379471008,79605,212415432,5796542,43453272,87341,492,2849843018,1391041,661767,22590895412080,6121183805114527,745559955846,2410282731998,865126020048402,69700160943,50110778720308,55707836676116339,4591682479720,6675166805413,7379031120154293,17872531053,10168,135499643,17403,51,1201899203,1201941768,785547
2026-06-28 09:33:02,35162,633166,5571,159862,153674465,193567836,12818678,285664,1469078471,1482718557,294748792,9804,342456,2295,239628,419,3241355724,1358992,24381127883,79609,212430955,5797016,43456681,87347,492,2850049936,1391150,665208,22592917630092,6121715894726826,745618474452,2410485320732,865196073202773,69709895483,50115084438437,55712609118060882,4592398615931,6675786799575,7379730494959996,17877196926,10176,135505376,18074,51,1201992708,1202035275,785613
2026-06-28 09:48:01,35919,635340,5917,160627,153686336,193584688,12819842,285679,1469194068,1482821074,294778521,9804,342478,2295,239643,419,3241625075,1359093,24382880119,79614,212447504,5797495,43460072,87352,492,2850257153,1391254,668147,22595059863135,6122278358653026,745698504766,2410701198529,865270655672728,69720286004,50119602798986,55717606554873612,4593138543155,6676439051031,7380467541402040,17882450876,10198,135511175,18406,51,1202090626,1202133192,785670
2026-06-28 10:03:01,36935,636568,6194,161274,153698205,193601857,12821002,285696,1469312316,1482923094,294808094,9805,342516,2295,239674,419,3241906920,1359186,24384718840,79616,212464708,5798001,43463511,87356,492,2850466528,1391353,670327,22597305995119,6122867282614844,745766278489,2410933813468,865355342978901,69731436678,50124305152294,55722792393626956,4593901995788,6677123222331,7381234096173496,17888193307,10178,135517136,18904,51,1202192484,1202235054,785730
2026-06-28 10:18:01,38075,636617,6350,161221,153711467,193619090,12822239,285713,1469428073,1483024782,294837489,9805,342558,2295,239710,419,3242200872,1359277,24386646817,79618,212483687,5798554,43466908,87365,492,2850673778,1391480,671492,22599652450565,6123486410837739,745836310199,2411175292288,865445421010450,69743040040,50129205141985,55728179207602532,4594697762979,6677824192761,7382013906608516,17893771496,10194,135523098,19547,51,1202299127,1202341701,785808
2026-06-28 10:33:01,38421,638332,6604,161769,153723586,193636747,12823426,285744,1469544111,1483127112,294867035,9805,342596,2295,239741,419,3242503390,1359384,24388645856,79620,212502084,5799150,43470505,87372,492,2850880294,1391616,673549,22602095233903,6124126812105897,745918796379,2411428606646,865536785897002,69753965266,50134304857217,55733788900451353,4595512855037,6678563813251,7382837392071345,17899458802,10136,135529155,19822,52,1202409162,1202451739,785896
2026-06-28 10:48:01,39137,639546,6760,162145,153735892,193654738,12824723,285775,1469658918,1483229296,294895865,9805,342632,2295,239770,419,3242811599,1359497,24390702170,79622,212521006,5799757,43473986,87382,492,2851085388,1391768,675466,22604645985878,6124798041375973,745994824034,2411698753619,865636106538573,69765059826,50139586028991,55739585893503985,4596351282980,6679327236442,7383683838724116,17905303715,10140,135536266,20021,51,1202520390,1202562976,785962
2026-06-28 11:03:01,39666,641012,7071,162620,153748527,193672389,12826052,285810,1469775496,1483331255,294925065,9806,342672,2295,239806,419,3243130083,1359610,24392826463,79624,212540239,5800404,43477647,87394,492,2851291788,1391894,677508,22607272127961,6125493371614561,746064266099,2411978506982,865738193222563,69776751835,50145007636372,55745523494555100,4597202488847,6680115968565,7384557246933491,17911396919,10132,135542999,20535,52,1202636348,1202678940,786028
2026-06-28 11:18:01,39943,640462,7064,163288,153761033,193689782,12827411,285834,1469889006,1483433182,294954256,9806,342724,2295,239850,419,3243456290,1359718,24395010602,79629,212559804,5801036,43481259,87402,492,2851496969,1392050,677178,22609989322447,6126213360718187,746133908768,2412269607873,865844393554961,69788396824,50150616242232,55751661273796824,4598071811793,6680938146337,7385467568831829,17917930737,10152,135549187,20742,52,1202755131,1202797725,786127
2026-06-28 11:33:01,40392,638654,7255,163391,153774784,193707492,12828796,285863,1470001160,1483535840,294983110,9806,342776,2295,239895,419,3243783731,1359838,24397238717,79631,212580887,5801669,43484955,87408,492,2851702230,1392188,675849,22612779267019,6126941764191667,746212671057,2412567169136,865953756493159,69799802272,50156342259478,55757928154551422,4598954751254,6681772184189,7386387479861688,17924042296,10142,135555402,21007,52,1202874932,1202917531,786212
2026-06-28 11:48:02,40499,637994,7214,163786,153787701,193725225,12830284,285903,1470113660,1483638585,295011901,9806,342853,2295,239961,419,3244113521,1359953,24399526483,79632,212600996,5802299,43488751,87415,492,2851907172,1392333,675282,22615649032543,6127688387290243,746288617626,2412878517034,866069712988476,69811306724,50162183318441,55764324598276667,4599847100972,6682632236183,7387334923763386,17930410848,10150,135562638,21072,52,1202996879,1203039483,786311
2026-06-28 12:03:01,41229,639706,7277,163412,153800506,193742989,12831759,285947,1470228357,1483740088,295040301,9807,342903,2295,240010,419,3244445884,1360047,24401846198,79635,212621204,5802898,43492344,87419,492,2852110077,1392487,677762,22618582278521,6128453400958958,746371814009,2413191602700,866183043135831,69823720519,50168123490493,55770835587899634,4600749421639,6683498994906,7388290649660825,17936168438,10138,135570456,21601,52,1203119824,1203162432,786410
2026-06-28 12:18:01,40827,646652,7326,163161,153813398,193761059,12833238,285984,1470347596,1483841705,295069069,9807,342948,2295,240053,419,3244776965,1360156,24404151778,79636,212641539,5803560,43496277,87430,492,2852313129,1392649,684348,22621525760744,6129222572216888,746461528903,2413506949858,866294996999987,69836078885,50174115375869,55777418119814015,4601645474367,6684379304218,7389262958924756,17942175949,10114,135578407,21400,52,1203242038,1203284649,786516
2026-06-28 12:33:01,40231,648584,7191,162943,153826094,193778952,12834656,286014,1470459946,1483944327,295097682,9807,343009,2296,240109,420,3245104890,1360266,24406443303,79636,212661714,5804166,43500090,87440,492,2852515622,1392802,685589,22624490989562,6129992770141569,746550580576,2413825267620,866407715872380,69849134443,50180152222903,55784054818229809,4602561836716,6685262782723,7390239406213221,17948713081,10146,135585708,21152,53,1203363586,1203406202,786603
2026-06-28 12:48:01,39585,649952,7042,162975,153840101,193796677,12836036,286066,1470570032,1484046264,295126392,9807,343046,2296,240140,420,3245420092,1360389,24408658947,79639,212682622,5804814,43503997,87452,492,2852716224,1392958,686390,22627464833623,6130761507005666,746641185047,2414143963754,866519449757610,69861845631,50186211146912,55790721737572989,4603489462706,6686153952079,7391228317323564,17955179040,10142,135593557,20808,53,1203480861,1203523479,786684
2026-06-28 13:03:02,39367,642955,6925,163160,153853103,193814060,12837502,286088,1470687804,1484147668,295154981,9807,343093,2296,240182,420,3245730443,1360528,24410878001,79642,212702356,5805410,43507736,87457,492,2852932276,1393107,679134,22630499554462,6131542475451006,746733496570,2414463929090,866630788838535,69875227899,50192399295239,55797546440438516,4604426866001,6687053568626,7392229718432283,17961552179,10166,135601921,20817,53,1203597015,1203639643,786775
2026-06-28 13:18:01,39215,645737,6802,163865,153865884,193831762,12838944,286108,1470808932,1484249296,295184496,9807,343129,2296,240211,420,3246038741,1360644,24413117062,79642,212722048,5806003,43511568,87464,492,2853141776,1393261,681677,22633621930651,6132342180163737,746810039878,2414791924643,866744746295475,69888260857,50198741780539,55804544593540463,4605383976920,6687969566165,7393248845529210,17967948267,10102,135609616,20948,53,1203712732,1203755363,786871
2026-06-28 13:33:01,38385,647566,6727,164474,153879688,193849611,12840358,286146,1470923227,1484351854,295213971,9807,343154,2296,240228,420,3246334579,1360781,24415364562,79642,212742461,5806536,43515373,87470,492,2853347306,1393391,682704,22636786464268,6133149823659571,746884458709,2415122059231,866858950383866,69901022567,50205199390662,55811679263346707,4606352814772,6688898259300,7394283565602023,17974066168,10078,135617124,20500,53,1203824040,1203866677,786962
