Time,sgwGtpTunnelMgmtS4S11-smCreateSessionReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespAccSent__delta,sgwGtpTunnelMgmtS4S11-smCreateSessionRespRejSent__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerReqRcvd__delta,sgwGtpTunnelMgmtS4S11-smModifyBearerRespRejSent__delta,sgwGtpTrafficS5S8-inDataByte,sgwGtpTrafficS5S8-outDataByte,sgwGtpTrafficS1uS4S12-inDataByte,sgwGtpTrafficS1uS4S12-outDataByte,sgwUplinkTraffic-sgwUplinkDroppedPackets__delta,sgwDownlinkTraffic-sgwDownlinkDroppedPackets__delta,sgwGtpTrafficS5S8-inDataPkt,sgwGtpTrafficS5S8-outDataPkt,sgwGtpTrafficS1uS4S12-inDataPkt,sgwGtpTrafficS1uS4S12-outDataPkt,session_success_rate,session_failure_rate,bearer_modification_failure_rate,total_traffic,packet_drop_rate,suspended_ue_ratio,idle_bearer_ratio,connected_ue_ratio
2026-06-28 06:03:01,225832.0,157822.0,67964.0,3901788.0,16.0,53803100309156236,6265256032053705,6265256032045532,53795535760662684,336.0,404783.0,48180238657564,22215218150939,22215218150899,48167873189085,0.6988469304615821,0.30094937829891244,4.1006840966244194e-06,120129148133918157,2.8777040630700238e-09,0.0001639270492488284,0.8905473352908438,0.10828988730818928
2026-06-28 06:18:01,229245.0,160717.0,68491.0,3959700.0,29.0,53804963669048628,6265488714443765,6265488714430530,53797398809952121,362.0,429685.0,48181886255080,22216055693811,22216055693756,48169520357078,0.7010709066719012,0.2987676939518855,7.3237871555925954e-06,120133339907875044,3.0546686580231645e-09,5.4637695831947304e-05,0.8901936827224008,0.10866634205447379
2026-06-28 06:33:02,235179.0,166158.0,68876.0,4040516.0,26.0,53806952459528068,6265734595936414,6265734595929778,53799387236286880,453.0,482086.0,48183642260150,22216931702525,22216931702481,48171275880075,0.7065171635222532,0.292866284829853,6.43482169109094e-06,120137808887681140,3.42739666260252e-09,3.8315827789512e-05,0.8859111365993998,0.11305244638577971
2026-06-28 06:48:01,237057.0,167847.0,69145.0,4200108.0,23.0,53809105122903120,6265993384082330,6265993384082565,53801539562257451,361.0,477800.0,48185544184391,22217870224129,22217870224080,48173177326741,0.7080449005935281,0.2916809037488874,5.476049663484843e-06,120142631453325466,3.396163409737555e-09,3.0271069460951912e-05,0.8825762739807679,0.11629666922643078
2026-06-28 07:03:01,243986.0,174907.0,69024.0,4280530.0,24.0,53811424764663419,6266278313572204,6266278313567665,53803858829447266,388.0,529874.0,48187596576735,22218868183606,22218868183563,48175229188503,0.716873099276188,0.28290147795365306,5.606782337701172e-06,120147840221250554,3.766050305263331e-09,2.383968290043118e-05,0.8769429048097223,0.1218891200455179
2026-06-28 07:18:01,249543.0,180166.0,69315.0,4345498.0,39.0,53813974705894299,6266586237675553,6266586237664642,53806408356510778,552.0,594669.0,48189858832955,22219963350341,22219963350286,48177490850236,0.7219837863614688,0.27776775946430077,8.974805649433045e-06,120153555537745272,4.227203417936465e-09,3.6512167282875634e-05,0.8747036366020051,0.1241429562473112
2026-06-28 07:33:02,255355.0,185759.0,69539.0,4370482.0,41.0,53816719735695420,6266905834045525,6266905834039483,53809152934926958,393.0,661230.0,48192287970290,22221123219953,22221123219839,48179919326690,0.7274539366763917,0.272322844667228,9.381116316232398e-06,120159684338707386,4.698544662444869e-09,3.961149050116458e-05,0.8704632662906221,0.12835232044111355
2026-06-28 07:48:01,258718.0,188890.0,69773.0,4427178.0,47.0,53819658079420306,6267240127062180,6267240127052999,53812090816256777,468.0,699107.0,48194890583213,22222354921980,22222354921911,48182521240083,0.7300999543904947,0.26968745893211915,1.0616243575478556e-05,120166229149792262,4.967791932956001e-09,4.427444463243514e-05,0.8673488972091998,0.13141920151039105
2026-06-28 08:03:01,271175.0,200646.0,70489.0,4522676.0,49.0,53822825168903601,6267612730639070,6267612730619753,53815257447637297,877.0,734784.0,48197704920295,22223690775823,22223690775742,48185334841608,0.7399133400940352,0.259939153683046,1.0834293679228846e-05,120173308077799721,5.223736413899705e-09,3.78915858575971e-05,0.8607284129432797,0.13810535755447706
2026-06-28 08:18:02,276175.0,205288.0,70840.0,4586035.0,64.0,53826272185458210,6268022017179184,6268022017169937,53818703956179562,532.0,823236.0,48200769324018,22225142415495,22225142415437,48188398422806,0.7433257898071874,0.25650402824296187,1.3955410283611006e-05,120181020175986893,5.848986096741652e-09,5.5068158646644936e-05,0.858171771170057,0.14063935705564717
2026-06-28 08:33:01,281813.0,210759.0,70985.0,4677465.0,48.0,53829939599625662,6268454658356502,6268454658341063,53822370826398392,947.0,875154.0,48204034101402,22226693484969,22226693484881,48191662323847,0.7478682672552366,0.2518868895331301,1.026196882285597e-05,120189219742721619,6.220139875120301e-09,6.595570603227747e-05,0.8530194799107561,0.14573384360017652
2026-06-28 08:48:01,289346.0,217815.0,71465.0,4755069.0,56.0,53833850880151994,6268904500024475,6268904500013322,53826281528260292,915.0,917883.0,48207518002657,22228334160251,22228334160154,48195145308375,0.7527838643008716,0.24698803508602157,1.1776905866139902e-05,120197941408450083,6.522805336064385e-09,7.520540476175555e-05,0.8493393457520018,0.14945664095059633
2026-06-28 09:03:01,299570.0,228064.0,71444.0,4860614.0,68.0,53838013218536725,6269394047162357,6269394047139196,53830443273638022,1065.0,968036.0,48211239920142,22230101005861,22230101005774,48198866257091,0.76130453650232,0.2384885001835965,1.3990002086156194e-05,120207244586476300,6.8793843958991306e-09,9.99882826231301e-05,0.8416296485114505,0.1571487716283248
2026-06-28 09:18:01,305204.0,233918.0,71222.0,4929074.0,50.0,53842393277846108,6269912795770343,6269912795738642,53834822683012865,1535.0,1069000.0,48215164346631,22231964303474,22231964303367,48202789615109,0.7664316326129409,0.23335867157704354,1.0143893153156151e-05,120217041552367958,7.598812426990858e-09,0.00010599841937651107,0.8403341536753337,0.15841931415905064
2026-06-28 09:33:02,315346.0,243158.0,72119.0,5004137.0,78.0,53846998882383767,6270459447626550,6270459447593296,53839427596041245,1297.0,1161867.0,48219298065038,22233941231949,22233941231827,48206922171311,0.7710831911614544,0.22869800156019102,1.5587103230786846e-05,120227345373644858,8.255590388162982e-09,8.849543782729727e-05,0.8361663943262586,0.1625242003971427
2026-06-28 09:48:01,321886.0,248923.0,72891.0,5075273.0,99.0,53851812435498673,6271035082461000,6271035082443195,53844240442529117,1500.0,1253455.0,48223627207733,22236049919402,22236049919287,48211250061108,0.773326581460517,0.22644973686336156,1.9506339856003805e-05,120238123042931985,8.906265862493872e-09,0.00013769395121302183,0.8323013963853735,0.16644104455559663
2026-06-28 10:03:01,332175.0,259704.0,72402.0,5188618.0,78.0,53856826503622102,6271638562485164,6271638562456454,53849253803301052,1198.0,1235827.0,48228149619295,22238250761421,22238250761265,48215771236456,0.7818288552720705,0.21796342289455858,1.5032904715668026e-05,120249357431864772,8.778181182838152e-09,0.00012351473530792224,0.8265014313973633,0.17220578790049654
2026-06-28 10:18:01,334110.0,261789.0,72280.0,5257509.0,79.0,53862019267044004,6272269884740700,6272269884716891,53854445782363744,1207.0,1368025.0,48232847086832,22240541760650,22240541760498,48220467335399,0.7835413486576277,0.21633593726616981,1.5026127392268848e-05,120261004818865339,9.715385455792666e-09,0.00014356304964965985,0.8245343307737073,0.17415278504597878
2026-06-28 10:33:01,341631.0,268234.0,73316.0,5366578.0,99.0,53867467310814265,6272928625936106,6272928625901761,53859893034478459,1401.0,1414643.0,48237775064763,22242959589509,22242959589364,48225393899787,0.7851570846907922,0.21460581738776632,1.844750975388786e-05,120273217597130591,1.0046492805679607e-08,0.0001493527789625063,0.820911523223029,0.17776368079153892
2026-06-28 10:48:01,341221.0,268467.0,72694.0,5359530.0,81.0,53873053415243012,6273613532882173,6273613532857961,53865478301163462,1143.0,1471433.0,48242838865879,22245455440552,22245455440455,48230456230149,0.7867833456909159,0.21304081519015536,1.511326552888033e-05,120285758782146608,1.0446453337522455e-08,0.00014139793374584643,0.8180154674240884,0.18059743700875744
2026-06-28 11:03:01,346057.0,273374.0,72615.0,5412289.0,103.0,53878749957715757,6274324164755569,6274324164732622,53871174030090122,1446.0,1486591.0,48248013233149,22248003291545,22248003291419,48235629110536,0.7899681266380972,0.20983537394128712,1.9030764986866e-05,120298572317294070,1.0554977341263051e-08,0.00017933260680636217,0.8142759347265611,0.18444741799365133
2026-06-28 11:18:01,349130.0,275347.0,73706.0,5514029.0,121.0,53884680176977989,6275060468640275,6275060468593255,53877103408550100,1301.0,1527419.0,48253403503615,22250656487993,22250656487835,48241017854332,0.7886661129092315,0.2111133388709077,2.1944026772438086e-05,120311904522761619,1.0842313827602093e-08,0.00016418093659853925,0.811700908276442,0.1869729331614804
2026-06-28 11:33:01,348020.0,274204.0,73730.0,5588751.0,132.0,53890770356221044,6275809371136567,6275809371095394,53883192716860833,1767.0,1568489.0,48258938813573,22253405196016,22253405195840,48246551595889,0.7878972472846388,0.21185564048043215,2.3618872982532234e-05,120325581815313838,1.113559590955432e-08,0.00014461471716284386,0.8093720207444179,0.18931143394722794
2026-06-28 11:48:02,344410.0,271757.0,72598.0,5626686.0,111.0,53896928186070541,6276571124079846,6276571124050262,53889349628033514,1147.0,1702781.0,48264531347849,22256201481534,22256201481375,48252142426993,0.7890508405679277,0.21078946604337853,1.9727420367868403e-05,120339420062234163,1.2082104197338821e-08,0.00018019932817994058,0.8056921118384467,0.19305200675824488
2026-06-28 12:03:01,350446.0,276997.0,73347.0,5741058.0,122.0,53903250295214205,6277360618318101,6277360618272912,53895670877333915,1557.0,1532464.0,48270268946885,22259088949264,22259088949074,48257878493929,0.7904127882755118,0.2092961540437043,2.125043850802413e-05,120353642409139133,1.087600826403226e-08,0.000156615147448555,0.8044126744106124,0.19435172077054652
2026-06-28 12:18:01,349799.0,277698.0,72027.0,5626098.0,111.0,53909559889814013,6278151397179165,6278151397144501,53901979601066446,1353.0,1585913.0,48275982511679,22261955538766,22261955538620,48263590473025,0.7938787703795608,0.20590967955883235,1.9729482138419914e-05,120367842285204125,1.1252139492750333e-08,0.00015800476445135885,0.8071694924733328,0.19165674072633576
2026-06-28 12:33:01,345756.0,271899.0,73749.0,5661243.0,116.0,53916004636450295,6278951150584727,6278951150533891,53908423494131198,1991.0,1619999.0,48281815043050,22264879866152,22264879865944,48269421386107,0.7863898240377607,0.2132978169576233,2.0490199767082954e-05,120382330431700111,1.1496870904895618e-08,0.00011519951494941074,0.8069229226633213,0.1918193186555004
2026-06-28 12:48:01,331962.0,259493.0,72376.0,5467689.0,110.0,53922392429894501,6279732532687337,6279732532636614,53914810472595332,1935.0,1494578.0,48287591222514,22267777802103,22267777801887,48275196071121,0.7816948927889337,0.2180249546634856,2.0118188872849204e-05,120396667967813784,1.0606169918563867e-08,0.00011949184203480995,0.8084961989659262,0.19025218828889195
2026-06-28 13:03:02,338473.0,265958.0,72391.0,5506268.0,118.0,53928981807659654,6280531654734537,6280531654699319,53921399024536361,2182.0,1492386.0,48293537257730,22270757826244,22270757826082,48281140615123,0.7857583913635652,0.21387525740605604,2.143012290720321e-05,120411444141629871,1.0591045312835256e-08,0.00012384601506334493,0.803852530076503,0.19488622985208812
2026-06-28 13:18:01,339663.0,267320.0,72212.0,5499352.0,105.0,53935745779010976,6281345197098286,6281345197062967,53928162163766657,1344.0,1486933.0,48299639317287,22273809110128,22273809109987,48287241188602,0.7870153652296541,0.21259895837933482,1.909315861214194e-05,120426598336938886,1.054509714800004e-08,0.00011577000764691366,0.8031889991045712,0.195448715409902
2026-06-28 13:33:01,326993.0,254015.0,72871.0,5496591.0,101.0,53942617840795842,6282168040484600,6282168040418893,53935033411854026,1411.0,1437153.0,48305832061429,22276891387385,22276891387133,48293432495943,0.7768209105393693,0.2228518653304505,1.8375025538556536e-05,120441987333553361,1.0191519256523996e-08,0.00014281438535879075,0.801965803957601,0.19673441234159378
2026-06-28 13:48:01,324144.0,251201.0,72817.0,5566350.0,101.0,53949695986495332,6283003091658476,6283003091609542,53942110704021081,1551.0,1432804.0,48312198881175,22280071720467,22280071720277,48299797883629,0.7749672984846241,0.22464398538920974,1.8144744760929513e-05,120457812873784431,1.016032623654756e-08,0.00012876407694335288,0.8008530500078345,0.19774678014064068
2026-06-28 14:03:01,322898.0,249719.0,73068.0,5491072.0,110.0,53956801757900470,6283843441381909,6283843441339628,53949215620723787,1308.0,1467769.0,48318576473013,22283235491594,22283235491388,48306174008956,0.7733680605020781,0.2262881776907878,2.003251824051843e-05,120473704261345794,1.0404874926056791e-08,0.00011189386413363152,0.8003239112356898,0.19824568565989406
2026-06-28 14:18:01,337185.0,262234.0,74360.0,5691443.0,102.0,53964140508283395,6284699467910286,6284699467871013,53956553514385437,1310.0,1419961.0,48325143622891,22286467641225,22286467641049,48312739739266,0.7777154974272283,0.22053175556445276,1.7921641313108118e-05,120490092958450131,1.006488747564563e-08,0.00012357571543639349,0.7970265440607127,0.20153263664421955
2026-06-28 14:33:02,311872.0,238890.0,72888.0,5816394.0,98.0,53971637628120326,6285558393355033,6285558393314431,53964049757379135,1447.0,1418188.0,48331840828369,22289726268731,22289726268560,48319435527014,0.7659873281346193,0.2337112661604761,1.6848927359460174e-05,120506804172168925,1.0051884679281295e-08,8.935059984036026e-05,0.7972564970881377,0.20128158543704358
2026-06-28 14:48:01,304904.0,232109.0,72712.0,5716001.0,102.0,53979147849706169,6286397020079786,6286397020052075,53971559134010723,1220.0,1384012.0,48338536993496,22292982942229,22292982942078,48326130309538,0.761252722168289,0.23847506100280744,1.7844643484142148e-05,120523501023848753,9.80690825054755e-09,9.703896786367965e-05,0.7974686550856993,0.20111251444387715
2026-06-28 15:03:01,310812.0,237296.0,73414.0,5771765.0,87.0,53986725487551603,6287239119497279,6287239119462054,53979135909152448,1246.0,1425339.0,48345283920658,22296244123518,22296244123315,48332875811962,0.7634711658494524,0.23620066149312124,1.5073378767153548e-05,120540339635663384,1.0098240649448203e-08,9.262067203766973e-05,0.7972482965256105,0.20131401843748925
2026-06-28 15:18:01,303221.0,231085.0,72038.0,5645688.0,97.0,53994120191475458,6288071524063027,6288071524024293,53986529763566846,1879.0,1365834.0,48351869132935,22299449172146,22299449171973,48339459659533,0.7621009098974015,0.2375758934902266,1.7181254082761924e-05,120556793003129624,9.680167041403472e-09,9.28717904932241e-05,0.7984743581340753,0.2001117457350128
2026-06-28 15:33:01,314963.0,242605.0,72260.0,5674638.0,83.0,54001547751551236,6288903290743170,6288903290705282,53993956501573155,1045.0,1384335.0,48358474755876,22302683455000,22302683454820,48346063898675,0.7702650787552824,0.22942377358610377,1.462648366292264e-05,120573310834572843,9.803842090665873e-09,8.844463365932925e-05,0.7987897057902693,0.1997994255595997
2026-06-28 15:48:01,304021.0,231071.0,72871.0,5659614.0,79.0,54008918817676293,6289749183701780,6289749183643463,54001326718008802,1437.0,1485757.0,48365031412835,22305881528032,22305881527817,48352619070723,0.7600494702668565,0.2396906792622878,1.3958549116600532e-05,120589743903030338,1.0522890902574392e-08,9.12879836579544e-05,0.8005370614048145,0.1982011777646416
2026-06-28 16:03:01,310512.0,237461.0,72982.0,5680735.0,82.0,54016194139105640,6290582259655926,6290582259618272,54008601225061063,1349.0,1350798.0,48371509842127,22309035198937,22309035198782,48359096148370,0.7647401710722935,0.23503761529345082,1.4434751841090986e-05,120605959883440901,9.56603934716948e-09,9.273454735818719e-05,0.7984091747705713,0.20036944247092697
2026-06-28 16:18:01,314145.0,241481.0,72571.0,5863901.0,88.0,54023365854273216,6291417338879234,6291417338840894,54015772075014450,1541.0,1419581.0,48377907991955,22312156873443,22312156873253,48365492879499,0.7686928010950357,0.2310111572681405,1.5007074641949106e-05,120621972607007794,1.0052663041477394e-08,9.268879736285421e-05,0.8018783881258505,0.19690240019135752
2026-06-28 16:33:02,325651.0,252587.0,72984.0,5852778.0,97.0,54030254227839338,6292216916052943,6292216916011300,54022659617597253,1460.0,1367400.0,48384043476337,22315137431420,22315137431242,48371626997012,0.7756371084381746,0.22411722979508739,1.6573326375953436e-05,120637347677500834,9.681726120279025e-09,9.566803192920565e-05,0.8043484403465071,0.1944706867170917
2026-06-28 16:48:01,327815.0,253700.0,73979.0,5946278.0,120.0,54037176493856528,6293037094147182,6293037094092337,54029581042801729,3291.0,1426966.0,48390217887915,22318147495903,22318147495681,48377799982177,0.7739121150648994,0.22567301679300825,2.0180691181946086e-05,120652831724897776,1.0114663202664127e-08,0.00011350568275161671,0.8024027718347359,0.1964305449766268
2026-06-28 17:03:02,338393.0,264495.0,73812.0,6021925.0,121.0,54044113104672645,6293868912330886,6293868912284554,54036516799205853,1832.0,1560317.0,48396421699619,22321205096558,22321205096349,48384002232733,0.781620778207587,0.21812507941949152,2.009324260929852e-05,120668367728493938,1.104594607838502e-08,0.00012823552392412631,0.8005722218761402,0.19812239335203186
2026-06-28 17:18:01,339899.0,267022.0,72783.0,6009777.0,116.0,54050941016107670,6294689962241333,6294689962190777,54043343857333963,1685.0,1509215.0,48402531625952,22324203544753,22324203544549,48390110651110,0.7855921906213317,0.21413125663800128,1.930188091837684e-05,120683664797873743,1.0682188846651092e-08,0.0001414827391058291,0.8012721662526349,0.19735948530068806
2026-06-28 17:33:01,351806.0,277856.0,73845.0,6077142.0,108.0,54057684146998486,6295513795298641,6295513795250642,54050086149356567,1105.0,1492659.0,48408576063066,22327168925374,22327168925214,48396153596727,0.7897989232702114,0.20990261678311342,1.777151167440221e-05,120698797886904336,1.055969070268599e-08,0.00014279084710670047,0.8019327959852762,0.19682230869001296
2026-06-28 17:48:02,350973.0,275942.0,74944.0,6198813.0,111.0,54064333040365780,6296333356575004,6296333356531912,54056734159024129,1692.0,1565381.0,48414549936648,22330117310515,22330117310305,48402125905486,0.7862200226228229,0.21353209506144347,1.7906654064253914e-05,120713733912496825,1.1076528282050244e-08,0.00013814965618561372,0.801508558595164,0.19712767553547847
2026-06-28 18:03:01,368503.0,291680.0,76199.0,6374298.0,120.0,54070807444898790,6297147063370789,6297147063300123,54063207691723826,1296.0,1568932.0,48420381391165,22333016302002,22333016301784,48407955791396,0.7915267989677153,0.2067798633932424,1.8825602442810173e-05,120728309263293528,1.109745923015174e-08,0.0001178196299285424,0.8000752929319859,0.19864684155027068
2026-06-28 18:18:02,370813.0,296131.0,74546.0,6529960.0,102.0,54077188303444557,6297962780116756,6297962780064867,54069587664123646,2030.0,1639823.0,48426141243514,22335865859287,22335865859087,48413714003719,0.7985992939837601,0.2010339443331275,1.5620310078469086e-05,120742701527749826,1.160225134355278e-08,0.00014260239072172982,0.8014675883207111,0.19726026994485552
2026-06-28 18:33:01,375089.0,300683.0,74355.0,6632410.0,126.0,54083487748604721,6298767385127966,6298767385098048,54075886206546922,2186.0,1680188.0,48431830113120,22338672949672,22338672949519,48419401194471,0.8016310795571184,0.19823295271255623,1.8997619266601433e-05,120756908725377657,1.1887168183298752e-08,0.00016035920461834508,0.8020677544450135,0.19663422212545092
2026-06-28 18:48:02,367882.0,293690.0,74063.0,6609959.0,121.0,54089700041981450,6299580387755123,6299580387695739,54082097610976069,2579.0,1601438.0,48437463534675,22341493698313,22341493698135,48425033015395,0.7983266373456707,0.20132270673748648,1.8305711124683223e-05,120770958428408381,1.1332166560722396e-08,0.00015882423010689752,0.8027003700940595,0.1960449825513936
2026-06-28 19:03:02,366891.0,293110.0,73665.0,6601600.0,118.0,54095833648738985,6300398761729625,6300398761691758,54088230364243940,1634.0,1582558.0,48443045289132,22344284299606,22344284299437,48430613187979,0.7989021262445795,0.2007817035577324,1.78744546776539e-05,120784861536404308,1.1190781840043935e-08,0.00013984078758331567,0.8001560868756707,0.19857980640146966
2026-06-28 19:18:01,372344.0,297890.0,74358.0,6672553.0,107.0,54101931872284814,6301220754008081,6301220753972350,54094327705557951,872.0,1637975.0,48448607789094,22347069783423,22347069783266,48436174048940,0.8000397481898459,0.199702425713856,1.603584115405303e-05,120798701085823196,1.1575501379298747e-08,0.0001339764201500536,0.8001985669790143,0.19854716558896623
2026-06-28 19:33:01,377526.0,304024.0,73415.0,6748211.0,152.0,54107956990141842,6302035834157627,6302035834131077,54100351950371060,1300.0,1676889.0,48454113214565,22349820647742,22349820647572,48441677799130,0.805306124611285,0.19446342768445088,2.25244883421695e-05,120812380608801606,1.1851999549940463e-08,0.0001308912073463793,0.7996860907177347,0.19905758330710607
2026-06-28 19:48:01,374400.0,299034.0,75277.0,6930015.0,135.0,54113908022327543,6302865140187151,6302865140156136,54106302089669408,1695.0,1710337.0,48459569219031,22352570581113,22352570580971,48447132093566,0.7987019230769231,0.20106036324786325,1.9480477314984168e-05,120825940392340238,1.2089610374966323e-08,0.00013678582722332125,0.8019251587231926,0.19685098434317064
2026-06-28 20:03:01,375588.0,300589.0,74905.0,6934150.0,131.0,54119782146523704,6303675383209062,6303675383177973,54112175344288419,1565.0,1652604.0,48464943828460,22355288957342,22355288957193,48452505050476,0.8003157715368968,0.1994339542264396,1.889200550896649e-05,120839308257199158,1.1679672713453751e-08,0.00015598603777805246,0.800061182311579,0.19861437308328478
2026-06-28 20:18:01,385386.0,310032.0,75269.0,6818655.0,126.0,54125933060164815,6304504434319886,6304504434283507,54118325351633832,1706.0,1736301.0,48470553158735,22358111179197,22358111179050,48458112644470,0.8044713611807383,0.19530808072945047,1.8478717577000154e-05,120853267280402040,1.2270171006940656e-08,0.0001515022254647294,0.794142217787538,0.20457654392534913
2026-06-28 20:33:01,387385.0,311443.0,75829.0,6767752.0,135.0,54132501224268648,6305362821951323,6305362821888430,54124892571854848,2037.0,1784585.0,48476519644743,22361095343303,22361095343125,48464077346819,0.8039624662803154,0.19574583424758316,1.994753944884505e-05,120868119439963249,1.2611794736533944e-08,0.00015710250130674042,0.7898188700517118,0.2089052158030434
2026-06-28 20:48:01,381660.0,306883.0,74662.0,6926237.0,142.0,54139499122102367,6306256978130826,6306256978068236,54131889476204695,1730.0,1802904.0,48482866297450,22364266122420,22364266122240,48470422198761,0.8040743069747943,0.1956243777183881,2.0501752972068383e-05,120883902554506124,1.2737230440457042e-08,0.00014304314064351897,0.7847674621146142,0.21388014736362734
2026-06-28 21:03:01,375004.0,301186.0,73730.0,6920866.0,132.0,54146732449878693,6307185916475181,6307185916443695,54139121815452829,1971.0,1841079.0,48489465469167,22367554430613,22367554430430,48477019529857,0.8031540996896033,0.19661123614681444,1.9072757657784445e-05,120900226098250398,1.3006558005409923e-08,0.00015258678191570524,0.7799846228997396,0.21868010980435468
2026-06-28 21:18:02,364196.0,290409.0,73718.0,6952476.0,142.0,54154126513637082,6308118270999656,6308118270960054,54146514894582886,1759.0,1805687.0,48496187954331,22370886423409,22370886423233,48483740210837,0.7973975551626048,0.202412986413909,2.042437830781437e-05,120916877950179678,1.2753487906904118e-08,0.00012917533883126798,0.7789168172450223,0.21969386896105292
2026-06-28 21:33:01,359884.0,285484.0,74323.0,6974695.0,133.0,54161803297384281,6309069194297643,6309069194268788,54154190693961036,1626.0,1807806.0,48503139072635,22374351404184,22374351403999,48490689522434,0.7932667192762112,0.20651932289293218,1.9068934197122598e-05,120934132379911748,1.2765624982752963e-08,0.0001230792398626146,0.7779595080612418,0.2206839730557824
2026-06-28 21:48:02,349848.0,275121.0,74637.0,6933313.0,108.0,54169520268183884,6310021952921842,6310021952865367,54161906728894757,2495.0,1734654.0,48510118284805,22377833748633,22377833748378,48497667000500,0.7864015229471084,0.21334122247376003,1.5576968759379534e-05,120951470902865850,1.2253856448230479e-08,0.00015767371955197518,0.7781546450327601,0.2205059735194944
2026-06-28 22:03:01,348109.0,274228.0,73811.0,6789844.0,123.0,54177429592462037,6311012889498228,6311012889467005,54169815092572527,1263.0,1751833.0,48517276972221,22381408428792,22381408428621,48504823936719,0.7877647518449681,0.2120341617137161,1.8115291014049808e-05,120969270463999797,1.2364474498542379e-08,0.00013444979673503849,0.7728071259959114,0.2258799956050819
2026-06-28 22:18:01,344958.0,271759.0,73114.0,6933935.0,117.0,54185382997363177,6312008452066139,6312008451986651,54177767536578454,3113.0,1741421.0,48524520328692,22384986221662,22384986221410,48512065552909,0.7878031528475931,0.2119504403434621,1.6873535734038463e-05,120987167437994421,1.2302209577682611e-08,0.00013706496302131577,0.7719467127273144,0.2266809214228209
2026-06-28 22:33:01,341290.0,267277.0,73644.0,6860539.0,145.0,54193575186306443,6313020830219696,6313020830158414,54185958805216286,1498.0,1634310.0,48531963254713,22388655222293,22388655222002,48519506846305,0.7831375076914061,0.2157813003603973,2.1135365603198232e-05,121005575651900839,1.1533681624494926e-08,0.00011436936730866005,0.7679383257657392,0.23066442883937965
2026-06-28 22:48:01,322813.0,248691.0,74036.0,6837801.0,89.0,54202118802233025,6314068693229765,6314068693163856,54194501469099861,1597.0,1689203.0,48539706765556,22392433540897,22392433540610,48527248668617,0.770387190106966,0.22934640178679297,1.3015880397806254e-05,121024757657726507,1.1919480271838613e-08,0.00011152320683551471,0.7705036666751971,0.22810785151971816
2026-06-28 23:03:02,309145.0,236117.0,72956.0,6585483.0,95.0,54210510119399275,6315084613906636,6315084613831409,54202891899776040,1189.0,1528412.0,48547290717539,22396148441796,22396148441540,48534831091688,0.7637742806773521,0.23599281890375068,1.4425669309297435e-05,121043571246913360,1.0781372809107982e-08,0.00010310341272296113,0.7749465646898331,0.22372438166592204
2026-06-28 23:18:01,294756.0,222139.0,72559.0,6355457.0,89.0,54218661636980269,6316057847451225,6316057847406067,54211042539515027,1370.0,1472217.0,48554635601102,22399726246018,22399726245799,48542174506340,0.7536369064582231,0.24616632061773128,1.4003713658986285e-05,121061819871352588,1.0384959920767463e-08,0.00010081995428535215,0.7819035259605578,0.21670096945587472
2026-06-28 23:33:02,285223.0,213038.0,72055.0,6165324.0,80.0,54226634202093185,6317006285206800,6317006285160568,54219014274014073,946.0,1318239.0,48561792567764,22403187451110,22403187450901,48549330156363,0.7469173243392012,0.25262689194069204,1.297579819000591e-05,121079661046474626,9.295435883989515e-09,9.135730858468677e-05,0.7872842791516121,0.21141241299303945
2026-06-28 23:48:01,269829.0,198396.0,71390.0,5966061.0,74.0,54234299154704661,6317909756178607,6317909756133891,54226678368909217,916.0,1310559.0,48568652219000,22406487225758,22406487225540,48556188497682,0.7352656682565625,0.2645749715560596,1.2403493695421485e-05,121096797035926376,9.239785736083797e-09,9.360748625871354e-05,0.795738365621749,0.20302293675936733
2026-06-29 00:03:03,263062.0,192387.0,70611.0,5757565.0,60.0,54241590491587569,6318763925388314,6318763925350679,54233968941721427,1269.0,1143232.0,48575166120351,22409584546222,22409584546020,48562701256703,0.7313370992389627,0.26841961210665166,1.0421072102529455e-05,121113087284047989,8.062305528951677e-09,5.158452935749258e-05,0.798498051073889,0.2003970534916831
2026-06-29 00:18:02,256223.0,186074.0,70122.0,5591400.0,55.0,54248949598432055,6319565205101943,6319565205065883,54241327291439207,1087.0,1135989.0,48581641860486,22412334414201,22412334414037,48569175862309,0.7262189577048118,0.27367566533839666,9.836534678255892e-06,121129407300039088,8.008960050940053e-09,5.6473077946222765e-05,0.812150905114217,0.18672377382829508
2026-06-29 00:33:01,249239.0,180037.0,69159.0,5263800.0,33.0,54255284672193583,6320277342737190,6320277342699406,54247661668563504,651.0,997874.0,48587261089643,22414899015170,22414899015035,48574794094834,0.7223468237314385,0.27748065110195436,6.269235153311296e-06,121143501026193683,7.0322696506418455e-09,5.6802384504309505e-05,0.8229032637135917,0.17592595360739985
2026-06-29 00:48:01,237970.0,168317.0,69604.0,5004120.0,34.0,54261084209946734,6320952449843331,6320952449818464,54253460539919534,864.0,896445.0,48592417399807,22417306481702,22417306481596,48579949509370,0.707303441610287,0.2924906500819431,6.794401413235494e-06,121156449649528063,6.31876687192278e-09,4.81268865363531e-05,0.8322108678603712,0.16667995169263763
